order_id,customer_id,order_date,category,payment_method,pincode_tier,order_value,discount_percent,is_rto,is_return,outcome,return_reason,is_bad_order
ORD_0004235,CUST_03930,2023-07-15 01:00:00,Footwear,COD,Tier_1,340.79,33.89,1,0,RTO,,1
ORD_0000206,CUST_05405,2023-07-15 01:00:00,Fashion,Prepaid,Tier_2,1007.14,19.72,0,0,Delivered,,0
ORD_0009537,CUST_05319,2023-07-15 01:00:00,Footwear,COD,Tier_1,1596.43,22.64,0,0,Delivered,,0
ORD_0008695,CUST_03622,2023-07-15 02:00:00,Footwear,Prepaid,Tier_3,576.71,32.98,0,1,Returned,Wrong Size,1
ORD_0008992,CUST_04672,2023-07-15 03:00:00,Fashion,Prepaid,Tier_2,316.13,41.9,0,0,Delivered,,0
ORD_0000260,CUST_03873,2023-07-15 03:00:00,Home,Prepaid,Tier_2,924.2,49.45,0,0,Delivered,,0
ORD_0002329,CUST_01327,2023-07-15 03:00:00,Fashion,COD,Tier_2,2283.24,3.16,0,0,Delivered,,0
ORD_0001374,CUST_03948,2023-07-15 11:00:00,Home,Prepaid,Tier_1,1064.49,25.39,0,0,Delivered,,0
ORD_0001665,CUST_01763,2023-07-15 12:00:00,Home,COD,Tier_3,453.47,42.78,0,0,Delivered,,0
ORD_0007093,CUST_01245,2023-07-15 13:00:00,Fashion,COD,Tier_2,1262.87,17.09,0,1,Returned,Wrong Size,1
ORD_0005816,CUST_05158,2023-07-15 17:00:00,Fashion,COD,Tier_2,2311.6,16.51,1,0,RTO,,1
ORD_0002266,CUST_00532,2023-07-15 17:00:00,Home,Prepaid,Tier_2,1362.88,20.79,0,0,Delivered,,0
ORD_0002332,CUST_01848,2023-07-15 19:00:00,Electronics,COD,Tier_3,518.23,22.02,0,0,Delivered,,0
ORD_0001594,CUST_00700,2023-07-15 19:00:00,Footwear,Prepaid,Tier_1,676.38,33.7,0,0,Delivered,,0
ORD_0001902,CUST_05722,2023-07-15 21:00:00,Fashion,COD,Tier_2,2372.47,15.73,0,0,Delivered,,0
ORD_0004085,CUST_04758,2023-07-15 21:00:00,Fashion,Prepaid,Tier_1,908.08,1.08,0,1,Returned,Not as Expected,1
ORD_0009037,CUST_04565,2023-07-15 23:00:00,Home,COD,Tier_2,302.13,9.01,0,0,Delivered,,0
ORD_0004254,CUST_02929,2023-07-15 23:00:00,Fashion,Prepaid,Tier_3,349.24,19.04,0,0,Delivered,,0
ORD_0004561,CUST_00549,2023-07-16 00:00:00,Electronics,COD,Tier_1,7621.82,14.56,0,0,Delivered,,0
ORD_0009855,CUST_05847,2023-07-16 00:00:00,Fashion,Prepaid,Tier_1,1976.67,9.35,0,0,Delivered,,0
ORD_0009248,CUST_04817,2023-07-16 01:00:00,Fashion,Prepaid,Tier_1,3305.02,43.85,0,0,Delivered,,0
ORD_0001851,CUST_01236,2023-07-16 06:00:00,Fashion,COD,Tier_3,1334.18,12.3,0,0,Delivered,,0
ORD_0008015,CUST_02321,2023-07-16 06:00:00,Home,Prepaid,Tier_2,464.14,41.04,0,0,Delivered,,0
ORD_0007704,CUST_03105,2023-07-16 10:00:00,Fashion,Prepaid,Tier_2,407.27,3.07,0,1,Returned,Not as Expected,1
ORD_0000626,CUST_01209,2023-07-16 11:00:00,Home,COD,Tier_1,464.31,14.77,1,0,RTO,,1
ORD_0008631,CUST_00388,2023-07-16 11:00:00,Home,COD,Tier_1,460.14,14.05,0,0,Delivered,,0
ORD_0007572,CUST_02551,2023-07-16 12:00:00,Beauty,Prepaid,Tier_2,1365.74,8.3,0,0,Delivered,,0
ORD_0007870,CUST_02716,2023-07-16 12:00:00,Electronics,COD,Tier_2,3197.75,7.71,0,1,Returned,Not as Expected,1
ORD_0008873,CUST_00775,2023-07-16 13:00:00,Fashion,COD,Tier_3,905.75,33.3,0,0,Delivered,,0
ORD_0005090,CUST_05958,2023-07-16 14:00:00,Footwear,COD,Tier_3,423.51,41.9,0,0,Delivered,,0
ORD_0008800,CUST_02474,2023-07-16 15:00:00,Fashion,COD,Tier_3,578.67,15.84,1,0,RTO,,1
ORD_0007980,CUST_02745,2023-07-16 15:00:00,Footwear,COD,Tier_3,1291.64,39.84,1,0,RTO,,1
ORD_0008364,CUST_02672,2023-07-16 16:00:00,Fashion,Prepaid,Tier_1,4587.45,33.17,0,0,Delivered,,0
ORD_0006767,CUST_05950,2023-07-16 17:00:00,Home,COD,Tier_3,2204.82,38.98,0,0,Delivered,,0
ORD_0009856,CUST_01271,2023-07-16 17:00:00,Fashion,COD,Tier_2,1627.77,37.12,1,0,RTO,,1
ORD_0001357,CUST_04748,2023-07-16 18:00:00,Fashion,COD,Tier_2,3808.24,11.95,1,0,RTO,,1
ORD_0007985,CUST_05361,2023-07-16 20:00:00,Home,COD,Tier_2,988.9,41.53,0,0,Delivered,,0
ORD_0003841,CUST_02030,2023-07-16 20:00:00,Footwear,COD,Tier_2,3494.64,23.29,0,1,Returned,Changed Mind,1
ORD_0003489,CUST_04522,2023-07-16 20:00:00,Fashion,COD,Tier_1,697.33,49.26,0,1,Returned,Changed Mind,1
ORD_0001267,CUST_02404,2023-07-16 21:00:00,Home,COD,Tier_3,4466.76,2.68,0,0,Delivered,,0
ORD_0005768,CUST_04231,2023-07-16 21:00:00,Fashion,COD,Tier_3,1477.78,13.61,0,1,Returned,Wrong Size,1
ORD_0006351,CUST_03194,2023-07-16 21:00:00,Electronics,COD,Tier_3,2392.33,8.17,1,0,RTO,,1
ORD_0006506,CUST_00104,2023-07-16 21:00:00,Beauty,COD,Tier_2,459.17,15.55,0,0,Delivered,,0
ORD_0008087,CUST_00286,2023-07-16 23:00:00,Footwear,COD,Tier_2,675.16,6.07,0,0,Delivered,,0
ORD_0001447,CUST_03344,2023-07-17 00:00:00,Electronics,COD,Tier_3,444.0,12.99,0,0,Delivered,,0
ORD_0000344,CUST_00657,2023-07-17 00:00:00,Fashion,COD,Tier_3,933.77,1.54,1,0,RTO,,1
ORD_0008707,CUST_00204,2023-07-17 01:00:00,Electronics,COD,Tier_2,1120.05,12.93,0,0,Delivered,,0
ORD_0006448,CUST_03383,2023-07-17 01:00:00,Footwear,COD,Tier_3,369.37,42.04,0,1,Returned,Wrong Size,1
ORD_0005445,CUST_01790,2023-07-17 03:00:00,Beauty,COD,Tier_3,7138.48,28.87,0,0,Delivered,,0
ORD_0006905,CUST_02993,2023-07-17 03:00:00,Fashion,COD,Tier_1,853.9,37.71,0,0,Delivered,,0
ORD_0000229,CUST_02031,2023-07-17 03:00:00,Footwear,COD,Tier_2,7387.02,37.36,0,0,Delivered,,0
ORD_0004114,CUST_01274,2023-07-17 03:00:00,Fashion,Prepaid,Tier_2,670.7,18.08,0,0,Delivered,,0
ORD_0006078,CUST_04710,2023-07-17 08:00:00,Footwear,COD,Tier_1,778.94,24.61,0,1,Returned,Wrong Size,1
ORD_0006386,CUST_05240,2023-07-17 09:00:00,Electronics,Prepaid,Tier_3,2407.82,19.36,0,0,Delivered,,0
ORD_0001229,CUST_02172,2023-07-17 12:00:00,Electronics,COD,Tier_2,3401.98,21.61,0,0,Delivered,,0
ORD_0003561,CUST_04185,2023-07-17 13:00:00,Beauty,Prepaid,Tier_1,700.36,22.1,0,0,Delivered,,0
ORD_0004807,CUST_01049,2023-07-17 13:00:00,Fashion,Prepaid,Tier_2,1089.45,45.22,0,0,Delivered,,0
ORD_0003097,CUST_00398,2023-07-17 13:00:00,Fashion,COD,Tier_1,4667.16,42.27,0,0,Delivered,,0
ORD_0009175,CUST_03994,2023-07-17 14:00:00,Fashion,COD,Tier_3,2031.89,37.46,0,0,Delivered,,0
ORD_0007016,CUST_05606,2023-07-17 14:00:00,Fashion,COD,Tier_2,1557.46,24.32,1,0,RTO,,1
ORD_0002988,CUST_01990,2023-07-17 14:00:00,Footwear,COD,Tier_2,987.77,36.76,0,0,Delivered,,0
ORD_0005157,CUST_03671,2023-07-17 18:00:00,Beauty,COD,Tier_2,2391.33,5.78,0,0,Delivered,,0
ORD_0003802,CUST_00846,2023-07-17 19:00:00,Home,Prepaid,Tier_1,3278.18,29.45,0,1,Returned,Wrong Size,1
ORD_0002671,CUST_01294,2023-07-17 20:00:00,Fashion,COD,Tier_1,1487.49,38.18,0,0,Delivered,,0
ORD_0007192,CUST_04236,2023-07-17 21:00:00,Footwear,COD,Tier_3,373.35,13.9,0,1,Returned,Changed Mind,1
ORD_0001707,CUST_02527,2023-07-17 22:00:00,Footwear,COD,Tier_1,1297.47,41.88,0,0,Delivered,,0
ORD_0000695,CUST_03442,2023-07-17 22:00:00,Home,COD,Tier_3,3875.06,4.37,0,0,Delivered,,0
ORD_0006199,CUST_03862,2023-07-17 23:00:00,Electronics,Prepaid,Tier_2,2205.85,1.09,0,0,Delivered,,0
ORD_0001031,CUST_01842,2023-07-17 23:00:00,Fashion,COD,Tier_2,2211.68,25.58,0,1,Returned,Changed Mind,1
ORD_0008372,CUST_00603,2023-07-18 00:00:00,Fashion,COD,Tier_2,4340.24,15.26,1,0,RTO,,1
ORD_0001988,CUST_00428,2023-07-18 00:00:00,Footwear,COD,Tier_1,1011.01,15.85,0,0,Delivered,,0
ORD_0006200,CUST_05023,2023-07-18 01:00:00,Footwear,COD,Tier_2,2158.94,19.61,0,0,Delivered,,0
ORD_0007509,CUST_00805,2023-07-18 02:00:00,Beauty,COD,Tier_3,2558.49,41.4,1,0,RTO,,1
ORD_0004094,CUST_00511,2023-07-18 03:00:00,Home,COD,Tier_3,3395.83,17.84,0,0,Delivered,,0
ORD_0007636,CUST_03894,2023-07-18 04:00:00,Fashion,Prepaid,Tier_2,2806.49,28.77,0,0,Delivered,,0
ORD_0004789,CUST_05952,2023-07-18 04:00:00,Footwear,COD,Tier_2,2483.35,45.31,0,0,Delivered,,0
ORD_0003028,CUST_03250,2023-07-18 04:00:00,Home,COD,Tier_1,1809.71,7.81,0,0,Delivered,,0
ORD_0008035,CUST_05378,2023-07-18 04:00:00,Fashion,COD,Tier_1,995.87,31.43,0,0,Delivered,,0
ORD_0008186,CUST_00969,2023-07-18 05:00:00,Footwear,Prepaid,Tier_2,2754.15,20.96,0,1,Returned,Wrong Size,1
ORD_0003093,CUST_04293,2023-07-18 05:00:00,Electronics,COD,Tier_1,5101.1,16.0,0,0,Delivered,,0
ORD_0002634,CUST_05851,2023-07-18 06:00:00,Beauty,COD,Tier_3,1895.66,14.01,0,0,Delivered,,0
ORD_0008183,CUST_05907,2023-07-18 06:00:00,Electronics,COD,Tier_2,4695.36,46.05,1,0,RTO,,1
ORD_0002567,CUST_03431,2023-07-18 06:00:00,Fashion,Prepaid,Tier_2,1787.45,7.12,0,0,Delivered,,0
ORD_0004015,CUST_00639,2023-07-18 07:00:00,Beauty,COD,Tier_1,779.19,5.03,0,0,Delivered,,0
ORD_0002189,CUST_02889,2023-07-18 07:00:00,Home,Prepaid,Tier_3,315.38,14.39,0,0,Delivered,,0
ORD_0003845,CUST_02033,2023-07-18 08:00:00,Beauty,Prepaid,Tier_1,1269.41,15.91,0,0,Delivered,,0
ORD_0001449,CUST_00269,2023-07-18 11:00:00,Electronics,COD,Tier_2,692.87,37.19,0,0,Delivered,,0
ORD_0003955,CUST_04285,2023-07-18 12:00:00,Electronics,Prepaid,Tier_2,1659.98,40.28,0,0,Delivered,,0
ORD_0005396,CUST_03511,2023-07-18 13:00:00,Home,COD,Tier_3,1125.73,19.72,1,0,RTO,,1
ORD_0000711,CUST_01807,2023-07-18 13:00:00,Home,COD,Tier_1,796.51,13.38,0,0,Delivered,,0
ORD_0003226,CUST_00623,2023-07-18 13:00:00,Home,Prepaid,Tier_1,705.34,47.93,0,0,Delivered,,0
ORD_0009563,CUST_04576,2023-07-18 15:00:00,Home,COD,Tier_2,1584.98,13.81,0,0,Delivered,,0
ORD_0003503,CUST_03241,2023-07-18 16:00:00,Home,Prepaid,Tier_1,1703.62,31.43,0,0,Delivered,,0
ORD_0002443,CUST_01763,2023-07-18 16:00:00,Electronics,Prepaid,Tier_3,1525.04,11.17,0,0,Delivered,,0
ORD_0004790,CUST_05844,2023-07-18 16:00:00,Home,COD,Tier_1,4165.71,39.59,1,0,RTO,,1
ORD_0002008,CUST_02864,2023-07-18 16:00:00,Footwear,COD,Tier_2,4001.08,44.91,0,0,Delivered,,0
ORD_0003922,CUST_04805,2023-07-18 17:00:00,Footwear,COD,Tier_3,437.81,9.92,0,1,Returned,Changed Mind,1
ORD_0003142,CUST_01573,2023-07-18 17:00:00,Footwear,Prepaid,Tier_2,630.97,29.38,0,1,Returned,Changed Mind,1
ORD_0008819,CUST_03418,2023-07-18 19:00:00,Home,COD,Tier_1,5203.81,21.6,1,0,RTO,,1
ORD_0009065,CUST_05506,2023-07-18 20:00:00,Electronics,COD,Tier_3,3637.01,30.76,0,0,Delivered,,0
ORD_0005732,CUST_02166,2023-07-18 22:00:00,Fashion,Prepaid,Tier_2,1217.99,35.49,0,1,Returned,Changed Mind,1
ORD_0000723,CUST_05933,2023-07-18 22:00:00,Home,COD,Tier_1,2486.87,46.33,0,0,Delivered,,0
ORD_0009129,CUST_02679,2023-07-18 23:00:00,Fashion,COD,Tier_2,1028.99,34.39,0,0,Delivered,,0
ORD_0002140,CUST_05300,2023-07-18 23:00:00,Electronics,COD,Tier_1,580.82,43.52,0,0,Delivered,,0
ORD_0007660,CUST_04838,2023-07-19 00:00:00,Home,Prepaid,Tier_3,3042.2,23.63,0,0,Delivered,,0
ORD_0002201,CUST_05566,2023-07-19 00:00:00,Footwear,Prepaid,Tier_2,1743.65,35.28,0,0,Delivered,,0
ORD_0007090,CUST_03630,2023-07-19 00:00:00,Home,COD,Tier_1,3289.43,14.02,0,0,Delivered,,0
ORD_0006046,CUST_05765,2023-07-19 00:00:00,Footwear,COD,Tier_1,1978.86,47.5,0,1,Returned,Wrong Size,1
ORD_0006894,CUST_00587,2023-07-19 01:00:00,Fashion,COD,Tier_1,1268.83,44.09,0,0,Delivered,,0
ORD_0009315,CUST_03713,2023-07-19 03:00:00,Fashion,COD,Tier_2,409.66,33.04,0,0,Delivered,,0
ORD_0007373,CUST_01063,2023-07-19 05:00:00,Home,Prepaid,Tier_2,4730.41,12.31,0,0,Delivered,,0
ORD_0003071,CUST_04091,2023-07-19 05:00:00,Home,Prepaid,Tier_3,2647.96,7.29,0,0,Delivered,,0
ORD_0003578,CUST_04012,2023-07-19 07:00:00,Footwear,Prepaid,Tier_1,799.3,12.11,0,0,Delivered,,0
ORD_0003050,CUST_02564,2023-07-19 07:00:00,Home,Prepaid,Tier_1,838.27,39.0,0,0,Delivered,,0
ORD_0006485,CUST_02801,2023-07-19 08:00:00,Electronics,Prepaid,Tier_1,867.91,14.15,0,0,Delivered,,0
ORD_0003557,CUST_01500,2023-07-19 09:00:00,Home,COD,Tier_3,991.76,2.85,0,0,Delivered,,0
ORD_0003849,CUST_05908,2023-07-19 09:00:00,Fashion,COD,Tier_3,1820.51,22.0,0,0,Delivered,,0
ORD_0006244,CUST_04606,2023-07-19 10:00:00,Home,COD,Tier_2,6925.26,48.23,0,0,Delivered,,0
ORD_0001927,CUST_02531,2023-07-19 11:00:00,Footwear,Prepaid,Tier_3,1067.05,4.14,0,1,Returned,Wrong Size,1
ORD_0003327,CUST_01602,2023-07-19 12:00:00,Home,COD,Tier_2,5659.36,41.34,1,0,RTO,,1
ORD_0002335,CUST_02327,2023-07-19 14:00:00,Fashion,COD,Tier_3,3772.04,3.51,1,0,RTO,,1
ORD_0009403,CUST_03252,2023-07-19 14:00:00,Fashion,COD,Tier_3,1372.8,18.83,1,0,RTO,,1
ORD_0007183,CUST_02495,2023-07-19 14:00:00,Fashion,COD,Tier_2,497.9,19.66,0,0,Delivered,,0
ORD_0001096,CUST_04059,2023-07-19 15:00:00,Fashion,COD,Tier_2,4767.21,49.93,1,0,RTO,,1
ORD_0008648,CUST_01321,2023-07-19 16:00:00,Fashion,Prepaid,Tier_3,462.97,9.15,0,0,Delivered,,0
ORD_0005478,CUST_00360,2023-07-19 16:00:00,Beauty,COD,Tier_2,515.43,15.75,0,0,Delivered,,0
ORD_0005334,CUST_02348,2023-07-19 16:00:00,Home,COD,Tier_1,589.32,47.19,0,0,Delivered,,0
ORD_0009538,CUST_01066,2023-07-19 17:00:00,Fashion,COD,Tier_1,2276.75,8.62,0,0,Delivered,,0
ORD_0007637,CUST_00925,2023-07-19 18:00:00,Fashion,Prepaid,Tier_1,767.0,24.77,0,0,Delivered,,0
ORD_0005364,CUST_05613,2023-07-19 21:00:00,Footwear,COD,Tier_2,328.27,28.0,0,1,Returned,Wrong Size,1
ORD_0003531,CUST_05236,2023-07-19 23:00:00,Home,COD,Tier_2,379.73,33.43,0,1,Returned,Wrong Size,1
ORD_0001232,CUST_05675,2023-07-20 00:00:00,Fashion,Prepaid,Tier_2,1323.58,10.56,0,0,Delivered,,0
ORD_0003774,CUST_00748,2023-07-20 01:00:00,Electronics,COD,Tier_3,1747.58,30.83,0,0,Delivered,,0
ORD_0001845,CUST_05340,2023-07-20 02:00:00,Beauty,COD,Tier_1,8899.47,4.95,0,0,Delivered,,0
ORD_0002951,CUST_04847,2023-07-20 02:00:00,Fashion,Prepaid,Tier_3,1483.85,12.58,0,1,Returned,Wrong Size,1
ORD_0001981,CUST_04321,2023-07-20 03:00:00,Electronics,COD,Tier_2,990.02,9.73,0,0,Delivered,,0
ORD_0007384,CUST_01907,2023-07-20 04:00:00,Footwear,COD,Tier_1,463.97,48.04,0,1,Returned,Wrong Size,1
ORD_0009937,CUST_03770,2023-07-20 05:00:00,Home,COD,Tier_1,1023.8,3.58,0,0,Delivered,,0
ORD_0006608,CUST_02849,2023-07-20 07:00:00,Electronics,COD,Tier_1,2084.64,23.99,0,0,Delivered,,0
ORD_0001678,CUST_00431,2023-07-20 10:00:00,Electronics,COD,Tier_3,585.13,12.9,0,0,Delivered,,0
ORD_0002263,CUST_05471,2023-07-20 11:00:00,Beauty,COD,Tier_1,820.34,29.09,0,0,Delivered,,0
ORD_0006967,CUST_00493,2023-07-20 11:00:00,Fashion,COD,Tier_1,486.14,40.77,0,0,Delivered,,0
ORD_0008863,CUST_00400,2023-07-20 13:00:00,Footwear,Prepaid,Tier_2,1149.47,48.72,0,0,Delivered,,0
ORD_0001306,CUST_02451,2023-07-20 14:00:00,Fashion,COD,Tier_2,1562.7,19.13,0,1,Returned,Changed Mind,1
ORD_0001779,CUST_04347,2023-07-20 14:00:00,Beauty,COD,Tier_3,628.33,45.23,1,0,RTO,,1
ORD_0002117,CUST_03807,2023-07-20 15:00:00,Footwear,COD,Tier_2,865.36,24.62,1,0,RTO,,1
ORD_0001681,CUST_05062,2023-07-20 16:00:00,Fashion,Prepaid,Tier_3,2781.83,28.54,1,0,RTO,,1
ORD_0007434,CUST_05290,2023-07-20 17:00:00,Home,COD,Tier_1,1023.17,45.7,0,0,Delivered,,0
ORD_0007034,CUST_03219,2023-07-20 20:00:00,Electronics,COD,Tier_2,1752.14,11.73,0,0,Delivered,,0
ORD_0008339,CUST_05053,2023-07-20 20:00:00,Fashion,Prepaid,Tier_2,648.24,42.02,0,0,Delivered,,0
ORD_0001712,CUST_00449,2023-07-20 21:00:00,Fashion,Prepaid,Tier_3,344.3,1.15,0,0,Delivered,,0
ORD_0001818,CUST_02481,2023-07-21 00:00:00,Home,COD,Tier_1,2316.38,39.91,0,0,Delivered,,0
ORD_0007009,CUST_02498,2023-07-21 01:00:00,Footwear,COD,Tier_1,6214.62,8.83,0,1,Returned,Wrong Size,1
ORD_0001740,CUST_03767,2023-07-21 01:00:00,Fashion,COD,Tier_2,521.39,8.03,1,0,RTO,,1
ORD_0001488,CUST_02692,2023-07-21 01:00:00,Fashion,COD,Tier_2,2032.47,48.19,0,0,Delivered,,0
ORD_0009332,CUST_05034,2023-07-21 02:00:00,Footwear,Prepaid,Tier_2,1452.64,6.91,0,1,Returned,Wrong Size,1
ORD_0007594,CUST_05654,2023-07-21 04:00:00,Fashion,Prepaid,Tier_3,773.6,19.9,0,0,Delivered,,0
ORD_0005602,CUST_05497,2023-07-21 04:00:00,Fashion,COD,Tier_1,3242.92,18.16,0,0,Delivered,,0
ORD_0003507,CUST_03683,2023-07-21 05:00:00,Fashion,Prepaid,Tier_1,4835.77,21.8,0,0,Delivered,,0
ORD_0008443,CUST_04131,2023-07-21 05:00:00,Beauty,Prepaid,Tier_3,351.65,32.42,0,0,Delivered,,0
ORD_0000771,CUST_01035,2023-07-21 09:00:00,Fashion,COD,Tier_3,853.02,43.48,0,1,Returned,Wrong Size,1
ORD_0007665,CUST_04489,2023-07-21 09:00:00,Footwear,Prepaid,Tier_3,4128.06,12.69,0,0,Delivered,,0
ORD_0003303,CUST_03119,2023-07-21 10:00:00,Fashion,COD,Tier_2,868.11,24.21,0,0,Delivered,,0
ORD_0007296,CUST_01515,2023-07-21 11:00:00,Footwear,COD,Tier_3,1245.41,26.8,0,1,Returned,Defective,1
ORD_0007275,CUST_04043,2023-07-21 12:00:00,Electronics,Prepaid,Tier_3,3452.28,48.85,0,0,Delivered,,0
ORD_0008250,CUST_01377,2023-07-21 14:00:00,Home,COD,Tier_2,1803.9,14.56,0,0,Delivered,,0
ORD_0008310,CUST_05071,2023-07-21 14:00:00,Fashion,COD,Tier_3,2854.23,26.18,1,0,RTO,,1
ORD_0006325,CUST_01025,2023-07-21 14:00:00,Fashion,COD,Tier_1,951.01,6.29,1,0,RTO,,1
ORD_0007907,CUST_00117,2023-07-21 17:00:00,Footwear,COD,Tier_2,1812.07,12.59,0,0,Delivered,,0
ORD_0004575,CUST_04281,2023-07-21 19:00:00,Fashion,COD,Tier_2,1689.15,18.01,0,1,Returned,Changed Mind,1
ORD_0005961,CUST_04733,2023-07-21 19:00:00,Beauty,COD,Tier_3,338.47,38.64,0,0,Delivered,,0
ORD_0001437,CUST_04426,2023-07-21 20:00:00,Home,COD,Tier_3,2115.76,24.81,0,0,Delivered,,0
ORD_0005135,CUST_04142,2023-07-21 20:00:00,Beauty,Prepaid,Tier_2,1952.83,26.64,0,0,Delivered,,0
ORD_0008495,CUST_00268,2023-07-21 20:00:00,Electronics,COD,Tier_3,1569.65,38.56,0,0,Delivered,,0
ORD_0001509,CUST_02174,2023-07-21 23:00:00,Beauty,COD,Tier_3,2646.84,29.1,0,0,Delivered,,0
ORD_0003207,CUST_01331,2023-07-22 01:00:00,Electronics,Prepaid,Tier_2,326.68,3.69,0,0,Delivered,,0
ORD_0003584,CUST_05075,2023-07-22 01:00:00,Beauty,Prepaid,Tier_2,328.02,37.43,0,0,Delivered,,0
ORD_0003511,CUST_00037,2023-07-22 02:00:00,Beauty,COD,Tier_1,1777.13,36.4,0,0,Delivered,,0
ORD_0004840,CUST_03127,2023-07-22 02:00:00,Fashion,COD,Tier_3,494.0,33.7,0,1,Returned,Wrong Size,1
ORD_0007576,CUST_03635,2023-07-22 03:00:00,Fashion,COD,Tier_3,914.94,42.24,0,0,Delivered,,0
ORD_0005600,CUST_00939,2023-07-22 03:00:00,Fashion,COD,Tier_1,675.79,15.69,1,0,RTO,,1
ORD_0008647,CUST_01258,2023-07-22 07:00:00,Fashion,Prepaid,Tier_3,1218.08,47.64,0,1,Returned,Defective,1
ORD_0001833,CUST_05282,2023-07-22 07:00:00,Footwear,Prepaid,Tier_2,2872.43,0.47,1,0,RTO,,1
ORD_0006526,CUST_05155,2023-07-22 07:00:00,Home,COD,Tier_2,2619.86,6.11,0,0,Delivered,,0
ORD_0009669,CUST_01470,2023-07-22 09:00:00,Fashion,COD,Tier_3,440.14,47.98,0,0,Delivered,,0
ORD_0008197,CUST_00591,2023-07-22 11:00:00,Home,Prepaid,Tier_1,2299.23,27.92,0,0,Delivered,,0
ORD_0007564,CUST_02221,2023-07-22 13:00:00,Footwear,COD,Tier_3,7310.45,37.1,1,0,RTO,,1
ORD_0003496,CUST_03319,2023-07-22 13:00:00,Home,Prepaid,Tier_3,589.62,13.74,0,0,Delivered,,0
ORD_0002083,CUST_04289,2023-07-22 15:00:00,Footwear,COD,Tier_2,497.29,24.57,0,0,Delivered,,0
ORD_0003554,CUST_01955,2023-07-22 15:00:00,Home,COD,Tier_1,3924.65,44.54,0,0,Delivered,,0
ORD_0002805,CUST_00640,2023-07-22 15:00:00,Home,COD,Tier_2,3490.08,10.88,1,0,RTO,,1
ORD_0000364,CUST_04283,2023-07-22 17:00:00,Electronics,COD,Tier_2,426.95,47.57,0,0,Delivered,,0
ORD_0003428,CUST_03527,2023-07-22 18:00:00,Fashion,Prepaid,Tier_2,617.41,18.47,0,0,Delivered,,0
ORD_0009549,CUST_04859,2023-07-22 19:00:00,Fashion,COD,Tier_2,680.71,22.8,0,0,Delivered,,0
ORD_0004393,CUST_00395,2023-07-22 21:00:00,Fashion,COD,Tier_3,1577.3,41.55,1,0,RTO,,1
ORD_0000218,CUST_01648,2023-07-22 21:00:00,Home,COD,Tier_2,2252.64,5.4,0,0,Delivered,,0
ORD_0007235,CUST_03147,2023-07-22 21:00:00,Fashion,COD,Tier_1,1315.29,29.45,1,0,RTO,,1
ORD_0009755,CUST_05546,2023-07-23 00:00:00,Footwear,COD,Tier_3,387.63,44.72,0,0,Delivered,,0
ORD_0000696,CUST_03191,2023-07-23 01:00:00,Fashion,Prepaid,Tier_3,811.94,47.61,0,1,Returned,Changed Mind,1
ORD_0001371,CUST_02233,2023-07-23 02:00:00,Fashion,COD,Tier_3,622.36,41.11,0,1,Returned,Wrong Size,1
ORD_0001451,CUST_03036,2023-07-23 03:00:00,Fashion,COD,Tier_1,301.97,42.66,0,0,Delivered,,0
ORD_0001426,CUST_04036,2023-07-23 03:00:00,Footwear,Prepaid,Tier_1,819.74,33.98,0,0,Delivered,,0
ORD_0008829,CUST_00547,2023-07-23 03:00:00,Footwear,COD,Tier_2,1135.83,22.97,0,1,Returned,Wrong Size,1
ORD_0006510,CUST_03153,2023-07-23 04:00:00,Footwear,COD,Tier_2,958.94,6.98,0,0,Delivered,,0
ORD_0009642,CUST_00599,2023-07-23 07:00:00,Home,COD,Tier_3,2404.66,8.34,0,0,Delivered,,0
ORD_0009949,CUST_05520,2023-07-23 07:00:00,Fashion,Prepaid,Tier_1,2048.43,7.35,0,0,Delivered,,0
ORD_0002979,CUST_03794,2023-07-23 10:00:00,Footwear,COD,Tier_2,1863.41,13.78,0,0,Delivered,,0
ORD_0003895,CUST_00496,2023-07-23 10:00:00,Beauty,Prepaid,Tier_1,411.32,5.28,0,0,Delivered,,0
ORD_0007763,CUST_05831,2023-07-23 10:00:00,Fashion,Prepaid,Tier_2,350.22,7.75,0,0,Delivered,,0
ORD_0005616,CUST_05945,2023-07-23 10:00:00,Fashion,Prepaid,Tier_1,579.39,44.47,0,1,Returned,Changed Mind,1
ORD_0004709,CUST_05589,2023-07-23 14:00:00,Footwear,Prepaid,Tier_3,1925.04,47.24,0,1,Returned,Wrong Size,1
ORD_0004334,CUST_02600,2023-07-23 14:00:00,Home,COD,Tier_1,1871.71,45.47,1,0,RTO,,1
ORD_0006947,CUST_01670,2023-07-23 16:00:00,Beauty,Prepaid,Tier_2,2814.81,9.22,0,0,Delivered,,0
ORD_0007950,CUST_02469,2023-07-23 16:00:00,Fashion,COD,Tier_2,1855.15,21.66,1,0,RTO,,1
ORD_0003224,CUST_03581,2023-07-23 16:00:00,Beauty,COD,Tier_2,328.72,44.24,0,0,Delivered,,0
ORD_0003788,CUST_00067,2023-07-23 18:00:00,Beauty,COD,Tier_2,3252.85,48.49,1,0,RTO,,1
ORD_0003385,CUST_01141,2023-07-23 18:00:00,Electronics,Prepaid,Tier_3,943.74,28.06,0,0,Delivered,,0
ORD_0007565,CUST_01160,2023-07-23 19:00:00,Electronics,COD,Tier_3,3421.25,34.4,0,0,Delivered,,0
